small vehicle,large vehicle,minibus,hatchback,sedan,bus,minivan,truck,van,jeep,cement mixer,dedicated agricultural vehicle,tanker,crane truck,pickup,light truck,prime mover,red,black,blue,silver/grey,white,other,yellow,green,sunroof,luggage_carrier,open_cargo_area,enclosed_cab,spare_wheel,wrecked,flatbed,ladder,enclosed_box,soft_shell_box,harnessed_to_a_cart,ac_vents
11064,28402,37493,24507,35238,33651,32241,23157,15894,22991,18781,20744,20069,14591,38750,14276,12311,27837,25443,38388,24558,20899,22269,35936,36293,33651,33651,33651,33651,33651,33651,33651,33651,33651,33651,33651,33651
25333,26304,11881,28565,15022,34511,18847,28827,29002,24387,10241,17658,17456,20892,11717,33822,31231,17183,17032,10283,29192,39365,25110,26738,36738,34511,34511,34511,34511,34511,34511,34511,34511,34511,34511,34511,34511
12976,24217,10257,16445,12807,33609,36769,19448,34221,33092,30865,19847,15821,23006,13701,33675,35698,27267,19046,32926,32809,22079,13722,31758,32605,33609,33609,33609,33609,33609,33609,33609,33609,33609,33609,33609,33609
19905,14788,17029,21882,23220,27117,29398,34692,26273,36585,29858,32151,11402,23926,13278,37942,29288,15614,29911,23008,15273,24905,39546,10995,19082,27117,27117,27117,27117,27117,27117,27117,27117,27117,27117,27117,27117
26435,26295,30775,19733,18950,28755,27977,12453,14748,34593,38388,14078,27893,18920,26520,17029,22847,23546,37146,38050,12974,30220,31908,13564,13236,28755,28755,28755,28755,28755,28755,28755,28755,28755,28755,28755,28755
13986,15894,18928,32339,24311,22200,10576,13417,29423,28222,28200,18426,25040,20457,13973,22466,19598,36258,32103,33884,27899,23523,34744,12436,16292,22200,22200,22200,22200,22200,22200,22200,22200,22200,22200,22200,22200
39162,36728,39242,21369,19327,25949,24473,28148,11633,34692,16914,24818,24160,20402,33990,29962,34244,24049,24022,33529,32288,17302,16612,15423,35536,25949,25949,25949,25949,25949,25949,25949,25949,25949,25949,25949,25949
32780,24628,14455,38162,18710,32057,11261,34229,12651,31553,27117,20855,33004,19583,22902,17289,33062,10927,32764,26872,36665,12518,20306,16396,25624,32057,32057,32057,32057,32057,32057,32057,32057,32057,32057,32057,32057
11932,18440,31595,29630,24555,16442,15824,10078,27835,10162,29974,31743,14334,32057,26199,25035,15935,31488,27134,24959,24640,23375,29545,14244,10206,16442,16442,16442,16442,16442,16442,16442,16442,16442,16442,16442,16442
26096,20048,38611,32069,32768,14725,27642,14788,16968,26854,34880,34827,32281,38538,15923,32788,24646,38357,39515,12153,31043,12903,21264,33586,12006,14725,14725,14725,14725,14725,14725,14725,14725,14725,14725,14725,14725
26738,31484,12109,32218,20470,19712,28394,19682,33609,20500,34864,35552,14899,32486,25857,31580,35796,10614,23910,35373,30487,14943,33818,12244,39398,19712,19712,19712,19712,19712,19712,19712,19712,19712,19712,19712,19712
21911,29296,27426,24460,39032,10504,12013,10285,14463,14403,39528,37187,11031,30297,33041,39071,26613,15272,12716,27232,19014,22600,37724,18862,13924,10504,10504,10504,10504,10504,10504,10504,10504,10504,10504,10504,10504
19898,15844,20888,38351,26202,11305,30935,29172,34071,25076,11144,39710,36266,25754,18715,24238,18073,23519,24088,34123,27319,21555,28204,26515,15736,11305,11305,11305,11305,11305,11305,11305,11305,11305,11305,11305,11305
15480,18493,20777,36726,21754,30632,20736,36881,34789,35667,15750,32662,17783,23803,32783,16469,11548,18912,14560,11694,33461,18253,25485,29832,10280,30632,30632,30632,30632,30632,30632,30632,30632,30632,30632,30632,30632
33518,18813,37278,23832,34115,18923,22169,28380,29053,25083,28852,11835,12925,38586,14605,34270,12124,16514,18004,38359,11136,28049,22196,39424,20685,18923,18923,18923,18923,18923,18923,18923,18923,18923,18923,18923,18923
30261,34488,35575,38130,23546,37268,15789,11853,33112,27013,12384,26612,23722,38857,38216,37542,29322,38719,30034,34694,22403,34383,26045,14403,19419,37268,37268,37268,37268,37268,37268,37268,37268,37268,37268,37268,37268
31350,35768,14500,35570,23392,28203,17866,33110,10878,19657,20344,12590,35626,38989,34358,16251,26460,16325,21428,35086,31313,17709,31115,25064,18209,28203,28203,28203,28203,28203,28203,28203,28203,28203,28203,28203,28203
35894,18420,18656,33784,33341,10248,25719,26957,19768,19292,24533,23006,32002,13792,15012,26738,12178,37083,20730,31859,36914,20319,27282,16829,14593,10248,10248,10248,10248,10248,10248,10248,10248,10248,10248,10248,10248
32900,22839,39835,13528,37382,18022,39687,36834,27090,28500,35308,13049,25607,36251,22185,37675,24121,20072,39702,25680,25722,28963,36665,27929,12620,18022,18022,18022,18022,18022,18022,18022,18022,18022,18022,18022,18022
23897,15202,14817,27134,30160,34716,39006,28153,18734,11450,23943,39124,10977,26022,33176,26274,12927,28088,35711,20854,19269,15707,24173,26499,36896,34716,34716,34716,34716,34716,34716,34716,34716,34716,34716,34716,34716
23008,11548,29246,28082,12177,29672,12854,33884,28815,31301,29744,20842,14667,20433,10174,19959,21717,33888,26687,13124,14520,18203,28806,11432,20696,29672,29672,29672,29672,29672,29672,29672,29672,29672,29672,29672,29672
33051,38284,25649,24402,10884,11452,25544,22419,32307,32061,31143,26760,13831,18375,22616,35187,38247,38487,32435,19734,36626,38452,39410,11803,16926,11452,11452,11452,11452,11452,11452,11452,11452,11452,11452,11452,11452
39830,13025,22462,34332,15445,13530,37252,36391,29917,33258,12052,20849,36391,14092,14659,13030,21360,19109,23035,37339,24352,11087,16471,34990,32881,13530,13530,13530,13530,13530,13530,13530,13530,13530,13530,13530,13530
15313,29926,31221,12492,19456,28565,14743,30935,32057,27269,33580,34880,26445,20125,26126,17749,26339,36790,18825,26623,14928,14096,17135,39837,38680,28565,28565,28565,28565,28565,28565,28565,28565,28565,28565,28565,28565
39250,34255,27496,37723,23539,24773,12285,31000,23869,39821,25227,26595,33990,26313,27835,31288,24840,10902,39782,19377,36085,13717,19178,32626,17469,24773,24773,24773,24773,24773,24773,24773,24773,24773,24773,24773,24773
22806,30207,37532,35094,22798,26011,19448,33726,32967,27210,18383,20300,39976,23116,26346,36283,37675,20892,22038,19280,31664,36305,20663,37677,25353,26011,26011,26011,26011,26011,26011,26011,26011,26011,26011,26011,26011
23280,15972,29283,26909,23796,20179,11242,16272,24963,34481,31595,18675,25282,29558,28129,33663,37474,31399,11816,31246,24471,27894,36246,23641,38891,20179,20179,20179,20179,20179,20179,20179,20179,20179,20179,20179,20179
24948,21881,21167,37198,35410,35104,27297,37309,23048,23324,38216,33822,27171,14982,15780,16765,32012,26260,15274,39441,24525,23239,19132,37284,11027,35104,35104,35104,35104,35104,35104,35104,35104,35104,35104,35104,35104
37452,39590,34139,31315,30828,33083,18714,29792,14963,29604,26879,36012,28366,31832,36646,12070,17835,26317,25922,10257,33120,27317,14501,10078,16824,33083,33083,33083,33083,33083,33083,33083,33083,33083,33083,33083,33083
15525,29990,29974,10284,18617,11129,23038,17291,20122,39982,16997,16134,33726,12997,15754,27172,22642,18317,34864,39487,21706,18167,12203,22696,34519,11129,11129,11129,11129,11129,11129,11129,11129,11129,11129,11129,11129
18876,21398,28148,21044,29953,31313,29396,38016,16759,33884,15012,38556,12590,30185,11835,37064,23957,38538,23176,32727,19704,31995,16397,26631,29752,31313,31313,31313,31313,31313,31313,31313,31313,31313,31313,31313,31313
13357,23257,17204,14752,22363,20106,30967,36383,31502,26381,38208,37994,23468,24466,16901,35064,20872,35399,34252,10964,14657,37907,14513,23517,16700,20106,20106,20106,20106,20106,20106,20106,20106,20106,20106,20106,20106
33098,13382,33081,31735,26702,30662,21011,23442,19833,11903,22643,11368,12903,18832,39346,14899,19103,37188,20683,30870,38311,18407,25261,28314,12727,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662,30662
35044,34304,23853,24088,31200,33531,14281,23331,20908,39563,23845,26445,11214,15664,35481,23823,10503,11271,10339,35713,35255,19322,39595,11293,25149,33531,33531,33531,33531,33531,33531,33531,33531,33531,33531,33531,33531
21058,39971,10285,30111,17331,34358,18863,37848,20137,17491,27211,31221,39736,28443,34596,18890,29821,33212,18538,22169,33609,24909,28816,26892,25252,34358,34358,34358,34358,34358,34358,34358,34358,34358,34358,34358,34358
20521,39893,16030,35031,31555,11409,32992,24474,33335,31268,14263,36016,32629,22168,12529,28129,38618,37238,15605,38895,25017,22980,36843,19544,18696,11409,11409,11409,11409,11409,11409,11409,11409,11409,11409,11409,11409
21975,10455,27369,16111,15072,33358,22970,17184,12423,27798,28333,15978,28129,28240,10880,13205,27541,12634,30409,37200,37354,14232,39402,32787,10236,33358,33358,33358,33358,33358,33358,33358,33358,33358,33358,33358,33358
27999,10144,14431,35898,17459,19098,29852,24302,22531,39468,14214,35081,12435,11869,31995,30530,20035,34637,18333,28632,13677,13543,13048,35946,18936,19098,19098,19098,19098,19098,19098,19098,19098,19098,19098,19098,19098
18707,12580,39837,33652,29914,32939,25327,26947,22181,13886,10248,37278,35569,11521,19566,23926,23006,35608,33784,11640,24062,27170,27210,30821,20521,32939,32939,32939,32939,32939,32939,32939,32939,32939,32939,32939,32939
36073,18666,35229,12181,12325,35871,20997,35933,14556,25526,28203,38221,32028,22824,25327,33843,38036,27772,26083,17637,23415,27403,32417,24688,38309,35871,35871,35871,35871,35871,35871,35871,35871,35871,35871,35871,35871
22086,31301,35222,21178,17424,31654,26368,27131,22982,13645,27768,10838,34169,14746,39410,37306,31812,37784,18735,21989,36092,28969,16222,31424,38667,31654,31654,31654,31654,31654,31654,31654,31654,31654,31654,31654,31654
37350,30701,13436,27117,19957,16190,23966,10749,13564,28629,33651,38857,31179,18213,35844,19768,39152,35255,13968,25719,23396,17599,24323,28056,29419,16190,16190,16190,16190,16190,16190,16190,16190,16190,16190,16190,16190
39537,38008,12728,31431,30557,23554,16562,23328,11671,18912,38372,35332,37285,22890,39018,31387,36368,14363,24039,28820,15247,39112,35353,16173,38331,23554,23554,23554,23554,23554,23554,23554,23554,23554,23554,23554,23554
11937,28388,28548,26234,39507,15720,23833,10023,32581,29528,27465,37998,27445,22497,35928,24211,19465,31292,22451,30159,28485,16657,19358,28879,11433,15720,15720,15720,15720,15720,15720,15720,15720,15720,15720,15720,15720
12697,18929,36119,22686,28684,15475,37205,20122,36468,37065,32535,11475,12384,31192,19633,15023,17128,33412,22457,11440,19787,32567,13390,17130,37146,15475,15475,15475,15475,15475,15475,15475,15475,15475,15475,15475,15475
30120,23170,39332,15937,34330,36210,11329,23709,25501,24250,35796,11244,31221,28927,38088,34156,23971,13792,12162,30115,36254,38733,18666,24888,36584,36210,36210,36210,36210,36210,36210,36210,36210,36210,36210,36210,36210
27195,31036,15228,36377,39308,15240,36953,33222,39756,21938,39375,17415,14591,24536,17280,26947,21487,28555,36742,21750,32797,23572,17312,39396,33360,15240,15240,15240,15240,15240,15240,15240,15240,15240,15240,15240,15240
23002,38874,12066,19183,10011,16603,21702,30014,27140,24010,27674,39203,27814,34589,29744,31349,15065,29534,20684,15961,13976,15505,29955,10831,15631,16603,16603,16603,16603,16603,16603,16603,16603,16603,16603,16603,16603
27968,17923,18167,21778,23312,34975,20485,36592,27035,17059,23750,34244,23472,35064,21749,39383,24080,14412,11976,21055,12139,29630,35962,35392,35743,34975,34975,34975,34975,34975,34975,34975,34975,34975,34975,34975,34975
11884,15290,22786,19533,18745,15443,26798,29459,24171,16758,22089,29861,35267,10969,15274,24656,28496,36782,14677,22307,24348,15295,17046,34080,36642,15443,15443,15443,15443,15443,15443,15443,15443,15443,15443,15443,15443
16058,24209,21652,24562,15553,20018,14201,30653,15664,38155,36572,15750,19521,24115,39837,14584,35782,38598,16030,37980,14824,19332,18175,21492,11955,20018,20018,20018,20018,20018,20018,20018,20018,20018,20018,20018,20018
22221,36539,38719,30870,37408,25095,15800,28270,30154,35479,35952,12144,14981,19965,19121,30938,33103,32288,11114,37314,32339,29188,23882,10236,31020,25095,25095,25095,25095,25095,25095,25095,25095,25095,25095,25095,25095
32029,19066,22091,24677,13364,33884,38561,19067,17241,27938,37095,36121,15434,18631,17684,24475,39375,35218,12006,23702,34528,37656,18293,27298,34476,33884,33884,33884,33884,33884,33884,33884,33884,33884,33884,33884,33884
30459,21949,31394,18372,13508,32905,36525,39510,39966,22400,18487,25282,11368,16030,33204,35770,16684,39592,14692,28123,36782,17337,13311,21506,34506,32905,32905,32905,32905,32905,32905,32905,32905,32905,32905,32905,32905
34231,19762,19263,37162,12422,23595,29181,24171,19505,32772,10257,11369,23476,38914,36408,12152,12494,33946,25029,38123,32328,18512,11955,10907,19553,23595,23595,23595,23595,23595,23595,23595,23595,23595,23595,23595,23595
12057,34071,27888,36721,38914,25875,12422,37648,10482,15916,12754,32480,31409,33872,30827,27849,35550,37089,34482,31784,11463,37421,35218,17753,15174,25875,25875,25875,25875,25875,25875,25875,25875,25875,25875,25875,25875
24186,24269,18299,37230,39139,37472,39160,32474,13410,38532,27710,15664,15018,22697,19051,28126,19442,12274,36028,11114,33794,19324,11723,34181,19809,37472,37472,37472,37472,37472,37472,37472,37472,37472,37472,37472,37472
20730,14625,36400,27310,30995,13557,15247,32824,14746,11202,33147,38633,31143,19813,38509,39970,38750,18515,30089,25618,16287,10807,32230,28827,19583,13557,13557,13557,13557,13557,13557,13557,13557,13557,13557,13557,13557
14520,10416,33510,25880,10078,31661,21860,25095,12654,22296,30892,37743,32876,34178,29858,36225,11704,36145,24200,23168,25384,38180,30089,19147,34980,31661,31661,31661,31661,31661,31661,31661,31661,31661,31661,31661,31661
17048,25569,18383,17836,33675,21139,10092,14228,12395,12294,36479,21514,22494,22431,35350,23541,18354,15784,11813,15161,10995,27947,32772,37213,35961,21139,21139,21139,21139,21139,21139,21139,21139,21139,21139,21139,21139
31853,15625,36167,30838,27383,36921,33883,18928,24323,16381,33884,14767,28200,14130,17988,17415,33784,21182,27108,34506,13396,25597,15696,34368,18084,36921,36921,36921,36921,36921,36921,36921,36921,36921,36921,36921,36921
26443,16723,10591,20921,27674,39396,29752,12536,36369,26520,32213,34381,39891,24295,22238,39090,30769,12479,10684,10337,32883,37879,33969,24302,15443,39396,39396,39396,39396,39396,39396,39396,39396,39396,39396,39396,39396
10591,12634,25585,25604,11275,32002,32785,35891,36073,30824,35949,11081,28364,35104,13508,34578,34901,24757,10902,10339,16170,28849,23355,35862,13382,32002,32002,32002,32002,32002,32002,32002,32002,32002,32002,32002,32002
30983,16433,18414,39202,18418,18544,29611,39482,39449,12177,10439,37585,25188,28028,19019,23007,15835,10686,39236,24414,15960,36051,22880,35109,35630,18544,18544,18544,18544,18544,18544,18544,18544,18544,18544,18544,18544
34370,29203,32629,23354,14530,30740,21886,27432,16926,16411,32019,10977,17415,22948,15993,11521,19051,16660,13552,29625,25521,16801,37628,17987,27757,30740,30740,30740,30740,30740,30740,30740,30740,30740,30740,30740,30740
17967,35332,25128,24664,12395,16287,14454,28488,36235,34553,26914,30269,34888,35030,10015,14500,22034,25698,15662,17074,19843,34544,27383,17756,14898,16287,16287,16287,16287,16287,16287,16287,16287,16287,16287,16287,16287
15129,14723,16154,35176,34844,37007,39347,16442,21349,15226,32930,20059,23532,29635,37553,12179,32502,25857,27966,29630,16655,30703,13624,14803,12354,37007,37007,37007,37007,37007,37007,37007,37007,37007,37007,37007,37007
10647,21698,19103,32446,13178,28222,12666,18852,38618,16262,12529,14899,27809,10444,13254,21002,26879,36423,19867,33461,13549,34948,29337,11893,18825,28222,28222,28222,28222,28222,28222,28222,28222,28222,28222,28222,28222
17590,12747,32930,20074,28755,29277,30350,28928,18773,39306,38301,15018,37024,33675,35510,20181,10080,31920,30539,32417,12083,31999,16594,23753,18425,29277,29277,29277,29277,29277,29277,29277,29277,29277,29277,29277,29277
21851,34653,19550,34344,28151,14788,16612,15615,31661,28928,11320,27893,11081,24074,12663,16655,29565,38666,36885,20971,37210,31592,23211,23179,38884,14788,14788,14788,14788,14788,14788,14788,14788,14788,14788,14788,14788
17916,30657,11895,29131,33925,14486,30805,23514,24213,36834,20088,19239,38761,34709,13564,18414,31061,31888,10897,10324,15475,10611,16134,10116,24272,14486,14486,14486,14486,14486,14486,14486,14486,14486,14486,14486,14486
23887,13311,10182,29606,23092,28548,26596,28126,35840,17332,17926,35064,30024,23545,11351,38388,24575,14677,32559,26241,38136,15251,26942,25731,15755,28548,28548,28548,28548,28548,28548,28548,28548,28548,28548,28548,28548
35243,28167,34709,10667,25459,22708,31026,13832,19733,15051,23554,12065,38556,20746,38633,32842,31482,39125,15681,18155,26596,32744,39238,36584,20942,22708,22708,22708,22708,22708,22708,22708,22708,22708,22708,22708,22708
39185,20822,31467,14083,27923,28492,39029,38661,21348,15614,23454,21810,36790,36202,17765,14473,10482,23081,33686,13420,18985,14617,27019,27642,37605,28492,28492,28492,28492,28492,28492,28492,28492,28492,28492,28492,28492
33576,31816,24160,19965,35844,36958,13557,37762,24889,38142,21022,14390,18835,14942,28852,38123,39821,12006,36349,36672,17835,33399,29695,23355,16274,36958,36958,36958,36958,36958,36958,36958,36958,36958,36958,36958,36958
32129,37864,22647,38011,30380,31449,39619,22531,13530,12784,28129,32393,37863,32248,11985,33255,36496,30117,18028,37330,26958,16975,31087,32063,35255,31449,31449,31449,31449,31449,31449,31449,31449,31449,31449,31449,31449
13415,13749,36572,38930,20414,17085,35824,39145,21041,33550,29410,23971,38532,31237,26275,19974,17459,26515,22761,25610,26683,34332,11384,29906,32103,17085,17085,17085,17085,17085,17085,17085,17085,17085,17085,17085,17085
26069,10298,36195,22947,22967,28199,29729,32480,39689,33541,39860,23468,36016,12741,14625,39304,39196,13436,30800,34813,12325,15784,28741,39014,22824,28199,28199,28199,28199,28199,28199,28199,28199,28199,28199,28199,28199
10977,39241,28983,13270,22039,19682,13008,31535,39365,20137,22494,35952,21703,14138,18026,31482,38695,34870,12109,39124,30919,18975,29677,23544,17061,19682,19682,19682,19682,19682,19682,19682,19682,19682,19682,19682,19682
